standardized_name,earliest_filing_year,ipc_class_subclass,short_title,cluster_level1,group,n_patents,frac_patents,n_uspto,frac_uspto,n_usep,frac_usep,n_triadic,frac_triadic,n_ip5,frac_ip5,n_green,frac_green,n_basic,n_applied,frac_basic,mean_distance_to_science,mean_scope,mean_family_size,mean_backward_cites,mean_npl_cites,mean_originality,mean_radicalness,mean_forward_cites_5yr,mean_generality,frac_top10pct_forward
AGRONUTRITION,2013,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,2,0.0385899814471243,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,0,0,2,0.0385899814471243,0.0385899814471243,0,1,1,0.495879120879121,0.362525987525988,0.00461494404793374,0.010491776042532,0.885521141053261,0.566568047337278,0.0114486680634541,0.835804816386827,0
AGRONUTRITION,2013,C12R,"Indexing Scheme Associated With Subclasses , Relating To Microorganisms",Chemistry,Physical Sciences and Engineering,2,0.0385899814471243,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,0,0,2,0.0385899814471243,0.0385899814471243,0,1,1,0.495879120879121,0.362525987525988,0.00461494404793374,0.010491776042532,0.885521141053261,0.566568047337278,0.0114486680634541,0.835804816386827,0
AGZENAY EL AMIN,1999,G01N,Analysing Chemical Or Physical Properties Of Materials,Information,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED JAAFAR,2017,C02F,"Treatment Of Water, Waste Water, Sewage, Or Sludge",Chemistry,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0,0,,,0,0,0,,,0,,0
AHMED JAAFAR,2017,F24S,Solar Heat Collectors,Physics,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0,0,,,0,0,0,,,0,,0
AHMED JAAFAR,2017,F28D,Heat-Exchange Apparatus Without Direct Contact,Physics,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0,0,,,0,0,0,,,0,,0
AHOUZI ESMAIL,2003,G07F,Coin-Freed Or Like Apparatus,Telecommunication,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIC METALLURGIE,2017,E02B,Hydraulic Engineering,Constructions,Physical Sciences and Engineering,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0.2,0,3,,0,0,0,,,0,,0
AIC METALLURGIE,2017,E03B,"Installations For Collecting, Or Distributing Water",Constructions,Physical Sciences and Engineering,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0.2,0,3,,0,0,0,,,0,,0
AICHA FARID,2013,B64C,Aeroplanes; Helicopters,Transportation,Machinery and Transportation,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,4,,0,0,0,,,0,,0
AICHA FARID,2014,A01D,Harvesting; Mowing,Agriculture,Biotechnology and Healthcare,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,2,,0,0,0,,,0.0107421875,0.276592246091018,1
AIH PERSONAL CARE PRO LLC,2023,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIH PERSONAL CARE PRO LLC,2023,A61Q,Use Of Cosmetics,Healthcare,Biotechnology and Healthcare,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIR PRODUCTS AND CHEMICALS,2004,H01M,Conversion Of Chemical Energy Into Electrical Energy,Electronics,Electronics and Telecommunication,1,0.027027027027027,1,0.027027027027027,1,0.027027027027027,1,0.027027027027027,1,0.027027027027027,1,0.027027027027027,0.027027027027027,0,1,1,0.142857142857143,0.333333333333333,0.188775510204082,0.00639658848614073,0.853998218905459,0.979120879120879,0.247619047619048,0.829153605015674,0
AIRBUS,2019,B64D,Equipment For Fitting In Or To Aircraft; Flying Suits,Transportation,Machinery and Transportation,1,0.0833333333333333,1,0.0833333333333333,1,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,1,1,,0,0,0,,,0.001953125,0.846813217198949,0
AIRBUS,2019,B64F,Ground Or Aircraft-Carrier-Deck Installations Specially Adapted For Use In Connection With Aircraft,Transportation,Machinery and Transportation,1,0.0833333333333333,1,0.0833333333333333,1,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,1,1,,0,0,0,,,0.001953125,0.846813217198949,0
AIRBUS,2019,G01S,Radio Direction-Finding,Information,Electronics and Telecommunication,1,0.0833333333333333,1,0.0833333333333333,1,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,1,1,,0,0,0,,,0.001953125,0.846813217198949,0
AIRBUS,2019,G05D,Systems For Controlling Or Regulating Non-Electric Variables,Information,Electronics and Telecommunication,1,0.0833333333333333,1,0.0833333333333333,1,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,1,1,,0,0,0,,,0.001953125,0.846813217198949,0
AIRBUS,2019,G08G,Traffic Control Systems,Telecommunication,Electronics and Telecommunication,1,0.0833333333333333,1,0.0833333333333333,1,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,1,1,,0,0,0,,,0.001953125,0.846813217198949,0
AIT ALI BRAIM YOUSSEF,2004,A61F,Filters For Blood Vessels; Prostheses,Healthcare,Biotechnology and Healthcare,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIT ALI BRAIM YOUSSEF,2004,G09B,Educational Or Demonstration Appliances,Information,Electronics and Telecommunication,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIT ALI BRAIM YOUSSEF,2004,H04R,Loudspeakers Or Like Acoustic Electromechanical Transducers,Telecommunication,Electronics and Telecommunication,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIT BASSIDI MUSTAPHA,2001,C04B,Lime; Magnesia; Slag; Cements,Chemistry,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIT BASSIDI MUSTAPHA,2001,C23C,Coating Metallic Material By Diffusion Into The Surface,Chemistry,Physical Sciences and Engineering,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIT BASSIDI MUSTAPHA,2001,C25D,Processes For The Electrolytic Or Electrophoretic Production Of Coatings,Chemistry,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIT BOUAZZA KHALID,1998,A23L,Foods,Nutrition,Biotechnology and Healthcare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AIT DAOUA ABDESSLAM,2002,F17C,"Vessels For Storing Compressed, Liquefied, Or Solidified Gases",Machines,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AJANA EL KHADDAR MEHDIA,2011,G06Q,"Data Processing Systems Adapted For Administrative, Or Similar Purposes",Information,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AJDID RADOUAN,2017,F24S,Solar Heat Collectors,Physics,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,3,0.333333333333333,0.125,0.00591715976331361,0.0294117647058824,0.797073159189854,0.6,0.0425531914893617,0.697808535178777,0
AJDID RADOUAN,2017,H02S,Generation Of Electric Power By Conversion Of Infra-Red Radiation,Electronics,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,3,0.333333333333333,0.125,0.00591715976331361,0.0294117647058824,0.797073159189854,0.6,0.0425531914893617,0.697808535178777,0
AJIM LAHCEN,2000,B66F,"Hoisting, Lifting, Hauling, Or Pushing, Not Otherwise Provided For",Transportation,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AKAD GORNICZO HUTNICZA,1988,A61G,Patient Transport,Healthcare,Biotechnology and Healthcare,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AKAD GORNICZO HUTNICZA,1988,H01H,Electric Switches,Electronics,Electronics and Telecommunication,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AKAD GORNICZO HUTNICZA,1988,H04M,Telephonic Communication,Telecommunication,Electronics and Telecommunication,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AKDI MAHMOUD,2014,F03B,Machines Or Engines For Liquids,Machines,Machinery and Transportation,1,0.166666666666667,0,0,0,0,0,0,0,0,1,0.166666666666667,0,0.166666666666667,0,5,,0,0,0,,,0,,0
AKOUDAD JAMAL,2019,E04F,"Finishing Work On Buildings, E.g. Stairs, Floors",Constructions,Physical Sciences and Engineering,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AKOUDAD JAMAL,2021,E04F,"Finishing Work On Buildings, E.g. Stairs, Floors",Constructions,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AKOUDAD JAMAL,2023,E04F,"Finishing Work On Buildings, E.g. Stairs, Floors",Constructions,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AKSIMAN MUSTAPHA,1979,A63B,Physical Training,Consumer,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AKSIMAN MUSTAPHA,1980,A63B,Physical Training,Consumer,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AL ANSSARI MOHAMMED,1997,A63B,Physical Training,Consumer,Consumer Products and Fabrication,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AL ANSSARI MOHAMMED,1997,A63D,Bowling Games,Consumer,Consumer Products and Fabrication,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALAFIFI MOHAMED,2003,A47J,Kitchen Equipment,Consumer,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALAMI MESSAOUIDI ABDELHADI,1994,B43K,Implements For Writing Or Drawing,Fabrication,Consumer Products and Fabrication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALAMI OUAHABI FOUZIYA,1998,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALAMI OUAHABI FOUZIYA,2002,A61F,Filters For Blood Vessels; Prostheses,Healthcare,Biotechnology and Healthcare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALAMI OUALI DRISS,1999,B01D,Separation,Physics,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,,,0,0,0,,,0,,0
ALAMI OUALI DRISS,1999,C02F,"Treatment Of Water, Waste Water, Sewage, Or Sludge",Chemistry,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,,,0,0,0,,,0,,0
ALAMI OUALI DRISS,2000,B05D,Processes For Applying Liquids To Surfaces,Chemistry,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALAMI OUALI DRISS,2000,B44D,"Painting Or Artistic Drawing, Not Otherwise Provided For; Preserving Paintings",Fabrication,Consumer Products and Fabrication,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALAMI OUALI DRISS,2000,C03C,"Chemical Composition Of Glasses, Glazes, Or Vitreous Enamels",Chemistry,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALAMI OUALI DRISS,2000,G03B,"Apparatus  For Taking,Preojecting Or Viewing Photographs",Physics,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALAMI OUALI DRISS,2000,H01J,Electric Discharge Tubes,Electronics,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALASLI MOHAMED,2000,G01L,"Measuring Force, Mechanical Power, Or Fluid Pressure",Information,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALBANY ENGINEERED COMPOSITES,2008,B29B,Preparation Or Pretreatment Of The Material To Be Shaped,Fabrication,Consumer Products and Fabrication,1,0.0217391304347826,1,0.0217391304347826,1,0.0217391304347826,1,0.0217391304347826,1,0.0217391304347826,0,0,0.0217391304347826,0,1,2,0.6,0.666666666666667,0.716216216216216,0.00884955752212389,0.939747360679073,0.939271255060729,0.666666666666667,0.9811117051512,0
ALBANY ENGINEERED COMPOSITES,2008,B29C,Shaping Or Joining Of Plastics,Fabrication,Consumer Products and Fabrication,1,0.0217391304347826,1,0.0217391304347826,1,0.0217391304347826,1,0.0217391304347826,1,0.0217391304347826,0,0,0.0217391304347826,0,1,2,0.6,0.666666666666667,0.716216216216216,0.00884955752212389,0.939747360679073,0.939271255060729,0.666666666666667,0.9811117051512,0
ALBANY ENGINEERED COMPOSITES,2008,B29K,"Indexing Scheme Associated With Subclasses , Relating To Moulding Materials",Fabrication,Consumer Products and Fabrication,1,0.0217391304347826,1,0.0217391304347826,1,0.0217391304347826,1,0.0217391304347826,1,0.0217391304347826,0,0,0.0217391304347826,0,1,2,0.6,0.666666666666667,0.716216216216216,0.00884955752212389,0.939747360679073,0.939271255060729,0.666666666666667,0.9811117051512,0
ALBANY ENGINEERED COMPOSITES,2008,B32B,Layered Products,Chemistry,Physical Sciences and Engineering,2,0.0358236374770361,2,0.0358236374770361,2,0.0358236374770361,2,0.0358236374770361,2,0.0358236374770361,0,0,0.0358236374770361,0,1,2,0.521367521367521,0.797720797720798,0.725225225225225,0.0615363004743536,0.943529002084224,0.884515035122323,0.797720797720798,0.964624722517124,0.393162393162393
ALBANY ENGINEERED COMPOSITES,2008,B64C,Aeroplanes; Helicopters,Transportation,Machinery and Transportation,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,0,0,0.0140845070422535,0,1,2,0.4,1,0.739130434782609,0.142857142857143,0.949365883383479,0.8,1,0.939177423234094,1
ALBANY ENGINEERED COMPOSITES,2008,C08J,General Processes Of Compounding,Chemistry,Physical Sciences and Engineering,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,0,0,0.0140845070422535,0,1,2,0.4,1,0.739130434782609,0.142857142857143,0.949365883383479,0.8,1,0.939177423234094,1
ALBANY ENGINEERED COMPOSITES,2008,C23C,Coating Metallic Material By Diffusion Into The Surface,Chemistry,Physical Sciences and Engineering,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,0,0,0.0140845070422535,0,1,2,0.4,1,0.739130434782609,0.142857142857143,0.949365883383479,0.8,1,0.939177423234094,1
ALBANY ENGINEERED COMPOSITES,2008,D03D,Woven Fabrics; Methods Of Weaving,Fabrication,Consumer Products and Fabrication,2,0.0358236374770361,2,0.0358236374770361,2,0.0358236374770361,2,0.0358236374770361,2,0.0358236374770361,0,0,0.0358236374770361,0,1,2,0.521367521367521,0.797720797720798,0.725225225225225,0.0615363004743536,0.943529002084224,0.884515035122323,0.797720797720798,0.964624722517124,0.393162393162393
ALBANY ENGINEERED COMPOSITES,2008,D04B,Knitting,Fabrication,Consumer Products and Fabrication,2,0.0358236374770361,2,0.0358236374770361,2,0.0358236374770361,2,0.0358236374770361,2,0.0358236374770361,0,0,0.0358236374770361,0,1,2,0.521367521367521,0.797720797720798,0.725225225225225,0.0615363004743536,0.943529002084224,0.884515035122323,0.797720797720798,0.964624722517124,0.393162393162393
ALBANY ENGINEERED COMPOSITES,2008,D04C,"Braiding Or Manufacture Of Lace, Including Bobbin-Net Or Carbonised Lace",Fabrication,Consumer Products and Fabrication,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,0,0,0.0140845070422535,0,1,2,0.4,1,0.739130434782609,0.142857142857143,0.949365883383479,0.8,1,0.939177423234094,1
ALBANY ENGINEERED COMPOSITES,2008,D06P,Dyeing Or Printing Textiles,Fabrication,Consumer Products and Fabrication,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,0,0,0.0140845070422535,0,1,2,0.4,1,0.739130434782609,0.142857142857143,0.949365883383479,0.8,1,0.939177423234094,1
ALBANY ENGINEERED COMPOSITES,2008,F01D,"Non-Positive-Displacement Machines, E.g. Steam Turbines",Machines,Machinery and Transportation,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,0,0,0.0140845070422535,0,1,2,0.4,1,0.739130434782609,0.142857142857143,0.949365883383479,0.8,1,0.939177423234094,1
ALBANY ENGINEERED COMPOSITES,2008,F02C,Gas-Turbine Plant,Machines,Machinery and Transportation,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,1,0.0140845070422535,0,0,0.0140845070422535,0,1,2,0.4,1,0.739130434782609,0.142857142857143,0.949365883383479,0.8,1,0.939177423234094,1
ALBANY INTERNATIONAL TECHNIWEAVE,2004,B29C,Shaping Or Joining Of Plastics,Fabrication,Consumer Products and Fabrication,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,2,,0,0,0,,,0.0048828125,0.891314932582939,1
ALBANY INTERNATIONAL TECHNIWEAVE,2004,B29L,"Indexing Scheme Associated With Subclass , Relating To Particular Articles",Fabrication,Consumer Products and Fabrication,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,2,,0,0,0,,,0.0048828125,0.891314932582939,1
ALBANY INTERNATIONAL TECHNIWEAVE,2004,B32B,Layered Products,Chemistry,Physical Sciences and Engineering,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,2,,0,0,0,,,0.0048828125,0.891314932582939,1
ALBANY INTERNATIONAL TECHNIWEAVE,2004,D03C,Shedding Mechanisms,Fabrication,Consumer Products and Fabrication,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,2,,0,0,0,,,0.0048828125,0.891314932582939,1
ALBANY INTERNATIONAL TECHNIWEAVE,2004,D03D,Woven Fabrics; Methods Of Weaving,Fabrication,Consumer Products and Fabrication,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,2,,0,0,0,,,0.0048828125,0.891314932582939,1
ALBANY INTERNATIONAL TECHNIWEAVE,2004,D06C,"Finishing, Dressing, Or Tentering Textile Fabrics",Fabrication,Consumer Products and Fabrication,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,2,,0,0,0,,,0.0048828125,0.891314932582939,1
ALBANY INTERNATIONAL TECHNIWEAVE,2004,D06M,"Other Treatments Of Fibres, Threads, Or Fibrous Goods",Fabrication,Consumer Products and Fabrication,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,2,,0,0,0,,,0.0048828125,0.891314932582939,1
ALBANY INTERNATIONAL TECHNIWEAVE,2004,H01Q,Antennas,Electronics,Electronics and Telecommunication,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0.0208333333333333,0,1,2,,0,0,0,,,0.0048828125,0.891314932582939,1
ALBERT BONAN,1994,B60R,"Vehicles, Or Vehicle Parts",Transportation,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALBERT BONAN,1994,G09F,Displaying; Advertising; Signs,Information,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALCATEL LUCENT,2012,H04B,Transmission,Telecommunication,Electronics and Telecommunication,1,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652,0,0,0.0434782608695652,0,1,2,,0,0,0,,,0,,0
ALCATEL LUCENT,2012,H04L,Transmission Of Digital Information,Telecommunication,Electronics and Telecommunication,1,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652,0,0,0.0434782608695652,0,1,2,,0,0,0,,,0,,0
ALCATEL LUCENT,2012,H04M,Telephonic Communication,Telecommunication,Electronics and Telecommunication,1,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652,1,0.0434782608695652,0,0,0.0434782608695652,0,1,2,,0,0,0,,,0,,0
ALCHIMER,2008,C25D,Processes For The Electrolytic Or Electrophoretic Production Of Coatings,Chemistry,Physical Sciences and Engineering,1,0.0192307692307692,1,0.0192307692307692,1,0.0192307692307692,1,0.0192307692307692,1,0.0192307692307692,0,0,0.0192307692307692,0,1,1,,0,0,0,,,0.0068359375,0.801688914275545,1
ALCHIMER,2008,H01L,Semiconductor Devices,Electronics,Electronics and Telecommunication,1,0.0192307692307692,1,0.0192307692307692,1,0.0192307692307692,1,0.0192307692307692,1,0.0192307692307692,0,0,0.0192307692307692,0,1,1,,0,0,0,,,0.0068359375,0.801688914275545,1
ALCHIMER,2008,H05K,Printed Circuits,Electronics,Electronics and Telecommunication,1,0.0192307692307692,1,0.0192307692307692,1,0.0192307692307692,1,0.0192307692307692,1,0.0192307692307692,0,0,0.0192307692307692,0,1,1,,0,0,0,,,0.0068359375,0.801688914275545,1
ALCHIMER,2009,B01J,Chemical Or Physical Processes,Chemistry,Physical Sciences and Engineering,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,0,0,0.032258064516129,0,1,1,,0,0,0,,,0.01171875,0.874933461404474,1
ALCHIMER,2009,C25B,Electrolytic Rocesses For The Production Of Compounds Or Non- Metals,Chemistry,Physical Sciences and Engineering,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,0,0,0.032258064516129,0,1,1,,0,0,0,,,0.01171875,0.874933461404474,1
ALCHIMER,2009,C25D,Processes For The Electrolytic Or Electrophoretic Production Of Coatings,Chemistry,Physical Sciences and Engineering,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,0,0,0.032258064516129,0,1,1,,0,0,0,,,0.01171875,0.874933461404474,1
ALCHIMER,2009,H01L,Semiconductor Devices,Electronics,Electronics and Telecommunication,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,1,0.032258064516129,0,0,0.032258064516129,0,1,1,,0,0,0,,,0.01171875,0.874933461404474,1
ALE CAMILO,1997,B44C,Producing Decorative Effects ; Mosaics; Tarsia Work; Paperhanging,Fabrication,Consumer Products and Fabrication,1,0.1,1,0.1,1,0.1,0,0,0,0,0,0,0,0.1,0,3,,0,0,0,,,0,,0
ALEHYANE NAJIB,2004,F03G,"Spring, Weight, Inertia, Or Like Motors",Machines,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALFREDO BUONOCORE,1984,A47G,Household Equipment,Consumer,Consumer Products and Fabrication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALIL SAID,1994,E03B,"Installations For Collecting, Or Distributing Water",Constructions,Physical Sciences and Engineering,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALIL SAID,1994,F01L,Cyclically Operating Valves For Machines,Machines,Machinery and Transportation,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALIL SAID,1994,F15B,Systems Acting By Means Of Fluids,Machines,Machinery and Transportation,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ALIL SAID,2016,A47K,Sanitary Equipment,Consumer,Consumer Products and Fabrication,1,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,1,2,,0,0,0,,,0.001953125,0.812940688510991,0
